product_id,store_id,order_date,selling_price,customer_id,order_id
P0249,S0069,08-03-2023,4961,123480626,1111126980
P0179,S0057,06-02-2021,514,123531476,1111176200
P0477,S0058,22-04-2022,464,123461546,1111155393
P0635,S0055,13-11-2022,1738,123479595,1111118990
P0704,S0002,08-11-2023,3458,123512239,1111120936
P0499,S0095,13-03-2021,313,123521052,1111181281
P0185,S0049,28-02-2023,2510,123561132,1111183633
P0731,S0108,19-12-2021,256,123496444,1111164273
P0055,S0007,20-08-2023,4187,123517978,1111159015
P0297,S0036,16-07-2023,1788,123512115,1111184954
P0277,S0054,20-11-2023,637,123463403,1111127883
P0017,S0107,19-07-2022,1542,123517846,1111122696
P0702,S0091,03-10-2021,4990,123462544,1111174615
P0504,S0110,26-02-2024,3821,123516707,1111177475
P0171,S0115,21-04-2024,3181,123474542,1111161157
P0390,S0039,20-07-2021,2682,123504703,1111114086
P0560,S0043,03-01-2021,301,123537818,1111164322
P0079,S0041,27-10-2022,4318,123567242,1111112966
P0696,S0115,28-09-2021,4308,123553504,1111142283
P0162,S0056,06-01-2024,435,123463773,1111128837
P0613,S0107,14-04-2022,2236,123564999,1111176953
P0642,S0134,28-07-2023,2875,123462191,1111178612
P0090,S0063,07-10-2021,3766,123545029,1111156218
P0228,S0038,15-07-2022,1232,123522908,1111169289
P0699,S0115,17-10-2022,4453,123473102,1111119229
P0260,S0091,26-05-2022,3391,123548118,1111120785
P0510,S0001,11-01-2023,1758,123460546,1111147786
P0527,S0078,24-01-2024,1946,123522900,1111166323
P0340,S0042,25-08-2023,1361,123479876,1111151827
P0171,S0028,28-06-2022,1173,123501101,1111141100
P0506,S0105,01-01-2022,3013,123544828,1111115645
P0663,S0115,26-07-2023,1757,123558803,1111149794
P0186,S0108,08-12-2023,4783,123526037,1111144971
P0400,S0099,22-02-2024,587,123545529,1111175981
P0015,S0068,17-08-2022,631,123534431,1111157779
P0204,S0036,27-09-2023,3846,123520623,1111152207
P0077,S0008,08-01-2023,1640,123495032,1111148209
P0639,S0130,04-01-2024,2871,123521101,1111145890
P0366,S0115,31-01-2021,2526,123509119,1111173811
P0490,S0031,21-02-2024,2046,123500897,1111115201
P0366,S0022,29-09-2022,1333,123484416,1111127896
P0162,S0002,22-12-2021,4199,123498883,1111121922
P0451,S0056,01-03-2024,4365,123504000,1111185760
P0642,S0035,08-02-2024,1056,123510732,1111124101
P0459,S0020,10-07-2022,4706,123480445,1111172177
P0103,S0050,14-08-2021,3732,123518641,1111114089
P0500,S0103,10-03-2021,3318,123524662,1111164104
P0639,S0068,10-01-2022,1564,123492535,1111165712
P0305,S0045,11-05-2022,4766,123509083,1111172477
P0260,S0109,12-01-2022,2392,123488811,1111165424
P0260,S0046,24-01-2023,1376,123489177,1111139399
P0242,S0078,24-02-2022,3667,123492106,1111171814
P0048,S0023,08-10-2022,478,123516137,1111164168
P0125,S0018,03-07-2023,2653,123474515,1111134687
P0296,S0103,29-11-2023,139,123458719,1111119395
P0506,S0115,01-12-2022,2311,123460470,1111138082
P0512,S0072,07-08-2022,2078,123540029,1111155009
P0165,S0094,08-04-2023,1017,123485235,1111156884
P0212,S0102,01-09-2023,685,123476635,1111182363
P0611,S0058,28-10-2022,4185,123533656,1111167402
P0132,S0078,09-11-2023,328,123557984,1111174465
P0333,S0067,04-12-2023,693,123501523,1111128250
P0696,S0110,07-01-2023,298,123553776,1111120318
P0005,S0104,16-04-2021,1487,123524193,1111187627
P0125,S0123,29-05-2022,353,123562537,1111142539
P0417,S0109,29-10-2023,1993,123464167,1111165389
P0642,S0037,30-09-2023,2358,123552131,1111187288
P0569,S0048,15-03-2024,2880,123507209,1111185386
P0548,S0039,20-10-2021,418,123496015,1111173171
P0428,S0097,05-10-2023,3425,123468890,1111148122
P0111,S0072,13-01-2023,661,123498407,1111187628
P0090,S0055,03-06-2022,1356,123544114,1111115789
P0608,S0052,24-03-2022,3134,123519944,1111130468
P0628,S0023,06-01-2023,195,123533824,1111135561
P0114,S0054,22-07-2023,1508,123537542,1111168173
P0735,S0138,14-06-2021,3814,123509778,1111114561
P0509,S0066,09-08-2022,3076,123474587,1111131226
P0682,S0071,25-05-2022,2537,123526024,1111133364
P0642,S0137,27-02-2023,3667,123480761,1111133711
P0051,S0031,26-10-2021,4932,123520959,1111143795
P0569,S0037,11-04-2024,3415,123554894,1111171770
P0195,S0125,27-03-2022,1934,123489968,1111118064
P0705,S0142,23-02-2021,1429,123460803,1111138268
P0569,S0033,30-07-2022,3814,123479670,1111184071
P0477,S0125,20-04-2023,3370,123461529,1111158385
P0286,S0118,30-01-2024,1766,123497102,1111145653
P0733,S0036,22-05-2021,2197,123555961,1111165845
P0390,S0082,23-06-2023,319,123532809,1111152853
P0377,S0050,12-02-2022,456,123473894,1111178330
P0512,S0122,20-11-2023,1281,123549431,1111156261
P0376,S0038,28-11-2023,847,123560035,1111112651
P0116,S0110,14-02-2022,4300,123522337,1111139695
P0144,S0109,20-02-2022,1441,123543275,1111150271
P0132,S0096,30-12-2023,2115,123525386,1111117647
P0061,S0120,03-02-2024,411,123457847,1111187173
P0543,S0043,25-09-2021,1366,123528275,1111157715
P0602,S0069,06-04-2022,3734,123508735,1111146721
P0682,S0025,24-10-2023,3421,123467857,1111186460
P0174,S0026,19-07-2022,1493,123505364,1111154241
P0227,S0056,23-04-2024,3396,123543729,1111184437
P0240,S0048,15-02-2021,4223,123537355,1111147696
P0296,S0131,24-04-2022,4365,123456882,1111152027
P0455,S0013,30-01-2023,908,123499694,1111142965
P0699,S0089,05-06-2022,3742,123555604,1111135893
P0431,S0095,08-10-2021,3279,123514496,1111185519
P0747,S0023,22-05-2021,2453,123540402,1111125491
P0428,S0001,15-04-2024,139,123553159,1111163626
P0436,S0077,31-08-2022,1226,123540512,1111175131
P0252,S0144,26-06-2022,1005,123459246,1111161326
P0211,S0038,10-09-2021,353,123505918,1111127059
P0390,S0075,17-10-2023,1638,123470584,1111146596
P0103,S0101,10-03-2024,4078,123458455,1111140351
P0028,S0055,06-03-2022,4886,123497630,1111168183
P0485,S0056,07-02-2022,2438,123481562,1111118115
P0705,S0023,19-02-2024,2771,123552152,1111145848
P0639,S0117,11-05-2021,4680,123516955,1111111651
P0388,S0133,01-04-2024,393,123473654,1111141127
P0664,S0101,18-03-2022,336,123563744,1111141103
P0466,S0062,25-01-2024,4456,123512817,1111180099
P0190,S0001,07-03-2022,4090,123548418,1111174150
P0346,S0065,10-09-2021,126,123475377,1111168709
P0353,S0096,02-03-2021,4213,123541909,1111128706
P0390,S0080,20-12-2023,848,123548102,1111168714
P0197,S0108,02-11-2021,319,123538372,1111154668
P0608,S0093,18-02-2024,159,123563348,1111114868
P0639,S0082,22-03-2022,1101,123480785,1111187150
P0055,S0059,12-12-2023,618,123537173,1111154920
P0616,S0065,08-02-2023,1476,123542027,1111149630
P0714,S0018,26-04-2022,3447,123522139,1111161559
P0536,S0070,31-12-2023,483,123546025,1111157651
P0392,S0072,28-03-2023,1675,123488762,1111149381
P0500,S0069,02-04-2024,4920,123544226,1111160108
P0332,S0115,05-09-2021,385,123511037,1111185563
P0272,S0115,07-12-2022,3863,123474400,1111169334
P0169,S0091,05-02-2022,2684,123543625,1111123321
P0425,S0008,07-01-2023,2954,123473688,1111123415
P0458,S0140,17-08-2023,4080,123536446,1111134105
P0114,S0038,28-08-2023,2995,123517935,1111185033
P0390,S0077,26-10-2021,3572,123541460,1111160053
P0414,S0088,01-04-2021,4506,123562965,1111155966
P0275,S0039,22-12-2022,609,123484207,1111134500
P0406,S0109,16-08-2023,3133,123472534,1111167285
P0412,S0138,08-06-2021,4850,123553733,1111178680
P0446,S0115,27-03-2022,1939,123472857,1111115725
P0500,S0127,28-03-2023,627,123515146,1111182465
P0103,S0064,23-09-2022,4075,123470244,1111169342
P0425,S0028,22-08-2023,1484,123497137,1111182088
P0707,S0038,07-08-2023,2918,123536627,1111120385
P0197,S0109,12-07-2023,3819,123502700,1111147417
P0129,S0074,22-01-2022,2158,123525761,1111141331
P0572,S0084,11-07-2022,1713,123548576,1111112364
P0376,S0069,11-08-2023,1959,123561861,1111127935
P0614,S0003,05-11-2022,4341,123493586,1111136883
P0348,S0048,02-07-2023,2632,123508747,1111145228
P0585,S0132,04-06-2022,3176,123559777,1111155226
P0114,S0108,16-07-2023,2731,123557000,1111114648
P0137,S0040,03-04-2021,1865,123535092,1111112494
P0459,S0020,26-01-2023,3161,123545600,1111126678
P0584,S0094,22-03-2021,3423,123555829,1111138840
P0499,S0063,01-09-2022,3819,123498992,1111129708
P0206,S0117,12-02-2022,4212,123477190,1111119707
P0527,S0013,23-04-2023,1681,123548047,1111140305
P0400,S0039,28-07-2023,539,123480670,1111144974
P0376,S0020,27-12-2021,3960,123456915,1111170538
P0661,S0048,04-07-2022,4274,123519157,1111121492
P0593,S0115,07-07-2021,4731,123500856,1111178096
P0241,S0090,10-02-2021,2688,123495207,1111134429
P0283,S0131,12-03-2022,2264,123556091,1111121172
P0100,S0043,30-05-2021,3073,123559279,1111147363
P0629,S0085,27-01-2021,1769,123554609,1111162706
P0110,S0125,31-01-2023,274,123563166,1111112072
P0198,S0051,03-07-2023,933,123494506,1111124917
P0372,S0066,29-04-2022,2868,123508453,1111153747
P0694,S0114,08-12-2023,2361,123529018,1111187882
P0451,S0106,10-02-2024,3582,123536216,1111133843
P0185,S0083,13-07-2022,4946,123504540,1111137950
P0015,S0074,22-08-2022,807,123531416,1111159991
P0704,S0051,17-05-2023,3479,123484660,1111187732
P0658,S0103,13-08-2023,3855,123543340,1111131802
P0483,S0096,13-07-2023,4140,123521098,1111146124
P0660,S0052,25-02-2024,1229,123524414,1111154194
P0103,S0029,17-10-2022,937,123517146,1111118380
P0096,S0085,18-02-2022,1649,123463832,1111169192
P0294,S0122,21-07-2021,2401,123522173,1111126811
P0671,S0110,13-05-2023,4096,123493115,1111119647
P0083,S0108,28-01-2022,1597,123514530,1111156696
P0066,S0020,26-02-2024,2409,123488643,1111113678
P0373,S0012,26-01-2022,2769,123514009,1111145308
P0364,S0091,27-02-2023,3691,123540202,1111158985
P0132,S0062,04-02-2023,2697,123546158,1111117619
P0325,S0103,30-04-2024,1288,123474250,1111142685
P0660,S0095,26-02-2022,4168,123487045,1111170003
P0724,S0008,25-04-2023,1755,123566889,1111182359
P0741,S0104,16-03-2024,3110,123474531,1111160973
P0147,S0079,30-10-2023,2390,123561694,1111173111
P0548,S0032,05-11-2021,3599,123519723,1111152691
P0090,S0130,26-12-2021,4013,123493724,1111129901
P0055,S0009,20-08-2021,982,123460955,1111155424
P0317,S0097,29-10-2023,735,123506289,1111137021
P0325,S0144,15-07-2022,2314,123513980,1111147719
P0425,S0022,20-11-2023,589,123558029,1111134483
P0041,S0144,28-05-2021,423,123460836,1111171929
P0514,S0002,15-02-2024,3495,123551686,1111144083
P0531,S0125,03-08-2023,492,123514089,1111154211
P0639,S0135,18-08-2023,3423,123471026,1111132669
P0454,S0020,06-06-2022,3021,123551683,1111170624
P0439,S0104,10-07-2022,4442,123494962,1111125071
P0639,S0075,12-10-2023,1204,123561525,1111180626
P0198,S0095,08-02-2021,1610,123563070,1111139960
P0514,S0087,10-07-2023,4390,123464241,1111148350
P0336,S0023,09-02-2024,2399,123476355,1111126237
P0463,S0144,29-11-2021,4960,123500888,1111176518
P0608,S0102,24-10-2021,3453,123549917,1111134423
P0092,S0071,21-01-2021,2094,123566044,1111135566
P0565,S0012,04-04-2021,856,123517907,1111179989
P0005,S0001,19-12-2023,914,123529364,1111168399
P0125,S0101,04-04-2021,618,123483454,1111124327
P0565,S0035,30-07-2023,310,123552816,1111149397
P0574,S0096,23-04-2021,726,123476433,1111133206
P0731,S0132,26-05-2021,1091,123556050,1111185776
P0154,S0060,25-03-2024,4381,123540969,1111122026
P0238,S0111,25-10-2021,4861,123563832,1111166657
P0390,S0060,29-12-2021,1446,123496199,1111181244
P0078,S0117,01-03-2021,4802,123465183,1111169973
P0171,S0037,11-12-2023,2585,123463370,1111135290
P0741,S0038,26-03-2023,796,123462431,1111149683
P0689,S0137,23-05-2023,1294,123532885,1111112810
P0325,S0026,28-04-2023,1899,123523527,1111115327
P0171,S0077,27-11-2022,260,123537762,1111160457
P0565,S0113,14-09-2023,3742,123556519,1111123455
P0694,S0105,27-10-2021,3099,123517132,1111183108
P0695,S0070,01-06-2023,3339,123515221,1111145055
P0333,S0035,11-08-2021,3044,123552088,1111162805
P0477,S0099,07-11-2023,1802,123524546,1111165345
P0103,S0048,19-04-2023,3762,123496979,1111148566
P0483,S0113,04-07-2022,2916,123564831,1111114384
P0639,S0053,16-03-2023,958,123564088,1111129899
P0426,S0010,21-12-2023,730,123517658,1111182381
P0140,S0020,29-03-2024,2712,123476821,1111156714
P0079,S0042,07-10-2021,1585,123529249,1111114106
P0231,S0040,28-02-2021,2888,123503742,1111136633
P0587,S0026,16-09-2022,551,123495667,1111113831
P0551,S0024,19-03-2023,1937,123553784,1111134379
P0587,S0122,25-06-2023,1546,123562039,1111119032
P0475,S0056,12-03-2023,4278,123541274,1111185552
P0453,S0042,05-03-2024,1332,123501661,1111169747
P0726,S0096,01-02-2022,4081,123549697,1111128791
P0131,S0024,05-02-2024,841,123469830,1111154121
P0572,S0109,22-11-2021,627,123547558,1111171341
P0256,S0008,25-04-2024,2940,123488454,1111144365
P0042,S0005,03-11-2022,3195,123559483,1111185441
P0291,S0043,22-09-2021,1294,123474468,1111129509
P0241,S0036,06-11-2022,2638,123550257,1111150250
P0054,S0015,17-02-2023,3318,123471719,1111151249
P0048,S0013,27-10-2022,1925,123468827,1111151588
P0249,S0071,23-12-2021,3686,123540251,1111173475
P0676,S0070,13-11-2023,2442,123551436,1111164343
P0246,S0102,05-07-2022,4368,123532673,1111166898
P0428,S0109,05-01-2022,594,123486479,1111164551
P0287,S0091,28-01-2024,2216,123545161,1111180224
P0333,S0029,05-08-2022,4301,123539590,1111142861
P0328,S0095,21-05-2023,4647,123489681,1111162913
P0536,S0138,18-02-2023,3418,123483476,1111125332
P0414,S0066,23-02-2021,4389,123537845,1111181768
P0333,S0046,10-09-2023,1475,123459554,1111137331
P0017,S0137,10-06-2021,220,123514788,1111167952
P0699,S0031,28-04-2024,4548,123560952,1111118169
P0212,S0125,16-09-2023,3849,123500654,1111138239
P0628,S0107,08-09-2021,2283,123468844,1111133797
P0050,S0055,06-01-2023,2021,123512472,1111141178
P0394,S0088,24-01-2022,1230,123525845,1111116436
P0174,S0031,03-02-2024,4866,123497340,1111136659
P0249,S0081,12-01-2023,284,123538380,1111119113
P0185,S0135,18-09-2023,3510,123507541,1111123473
P0458,S0096,26-05-2023,1279,123496481,1111135621
P0500,S0104,13-04-2024,2554,123488169,1111143082
P0116,S0080,23-05-2022,2261,123494376,1111131270
P0042,S0001,15-01-2021,532,123512469,1111137533
P0525,S0070,19-04-2021,1843,123547785,1111117796
P0664,S0007,19-04-2024,2123,123523980,1111175116
P0079,S0063,03-06-2021,4957,123554718,1111179747
P0173,S0112,20-07-2022,2520,123532034,1111154229
P0364,S0025,05-03-2024,2474,123530617,1111171257
P0678,S0126,05-04-2022,4065,123513313,1111122165
P0324,S0027,23-10-2022,1945,123539976,1111138049
P0324,S0091,30-06-2022,2674,123470443,1111161661
P0283,S0035,28-03-2024,2236,123533664,1111152344
P0015,S0094,22-01-2022,104,123488701,1111181897
P0694,S0095,24-03-2024,4177,123511630,1111120876
P0333,S0012,17-02-2024,4552,123542375,1111140482
P0419,S0060,03-07-2021,4898,123530276,1111131062
P0427,S0032,26-02-2021,1779,123510847,1111126314
P0435,S0065,29-09-2022,1316,123474160,1111170611
P0264,S0038,07-11-2023,1097,123469082,1111175706
P0336,S0031,08-09-2022,1716,123510257,1111175121
P0377,S0048,17-11-2021,3956,123474294,1111144131
P0092,S0010,09-03-2021,144,123523711,1111133574
P0525,S0066,07-02-2021,3750,123561813,1111113970
P0026,S0130,24-07-2023,3533,123534599,1111176405
P0699,S0051,25-09-2021,3795,123507621,1111117569
P0429,S0101,12-11-2023,369,123544399,1111163113
P0195,S0060,25-03-2021,196,123465312,1111122807
P0572,S0117,27-08-2022,3245,123476072,1111132868
P0679,S0023,28-09-2022,1138,123560810,1111137818
P0477,S0025,11-06-2023,4193,123535763,1111171741
P0663,S0082,21-11-2023,1913,123498849,1111128989
P0161,S0048,30-06-2022,1983,123491185,1111168594
P0015,S0138,12-06-2023,2472,123508934,1111118927
P0506,S0002,11-01-2022,2530,123485906,1111185357
P0311,S0085,09-12-2021,4427,123466590,1111152157
P0070,S0112,10-03-2024,4096,123554159,1111150514
P0085,S0036,02-12-2023,1125,123458600,1111180507
P0421,S0142,18-05-2022,4469,123541356,1111137435
P0388,S0137,02-08-2022,3939,123478071,1111125751
P0051,S0121,29-01-2024,1849,123489900,1111174886
P0286,S0064,09-04-2023,4210,123479803,1111125874
P0130,S0102,19-07-2023,1887,123509159,1111132908
P0039,S0142,08-03-2022,2879,123470715,1111166548
P0318,S0139,05-05-2021,4990,123484870,1111166822
P0147,S0083,14-04-2023,4855,123456872,1111150120
P0658,S0073,13-10-2022,664,123474101,1111173371
P0419,S0063,01-10-2021,3320,123550407,1111181556
P0477,S0020,15-06-2021,3720,123508111,1111117048
P0336,S0083,17-03-2021,3786,123519401,1111144469
P0177,S0104,03-07-2021,2832,123563757,1111184324
P0026,S0108,02-10-2022,2654,123514605,1111144561
P0579,S0048,09-10-2022,2672,123523872,1111114369
P0280,S0085,04-06-2023,2049,123485152,1111122903
P0546,S0085,06-02-2024,1937,123466720,1111150695
P0340,S0108,10-07-2023,4513,123507773,1111115627
P0092,S0060,12-04-2022,3463,123560479,1111132150
P0426,S0038,09-07-2021,1681,123562114,1111179266
P0341,S0056,08-07-2021,3399,123515196,1111156621
P0241,S0023,11-11-2022,4148,123462946,1111163922
P0569,S0029,09-01-2024,2223,123505837,1111116723
P0536,S0094,13-05-2023,1471,123546808,1111140796
P0067,S0008,06-02-2022,1487,123562346,1111151170
P0114,S0023,08-12-2023,3352,123538094,1111183328
P0141,S0001,12-04-2022,1690,123498443,1111186665
P0280,S0087,08-12-2022,1867,123536268,1111172876
P0090,S0116,20-07-2022,3547,123515133,1111122572
P0499,S0122,09-09-2022,1415,123550465,1111112302
P0227,S0062,22-11-2021,1533,123466772,1111186631
P0508,S0104,26-07-2021,1866,123493541,1111182160
P0681,S0113,24-12-2023,2122,123519502,1111118335
P0317,S0038,10-11-2022,3903,123523128,1111140319
P0239,S0101,28-07-2022,4097,123491029,1111156867
P0452,S0093,30-04-2023,4948,123535752,1111182068
P0682,S0022,18-11-2023,1955,123469696,1111118691
P0147,S0067,13-06-2023,453,123487728,1111118366
P0220,S0083,09-05-2022,2588,123529318,1111125544
P0046,S0027,05-06-2022,3044,123475222,1111116207
P0737,S0070,15-02-2023,1504,123490352,1111146548
P0490,S0102,20-04-2021,3530,123538413,1111145067
P0246,S0096,20-10-2022,1062,123533350,1111128687
P0341,S0102,19-10-2021,3072,123488112,1111137231
P0663,S0074,12-08-2021,1412,123488165,1111176680
P0162,S0001,01-01-2023,2421,123514485,1111115377
P0452,S0026,20-12-2021,3980,123487212,1111181614
P0287,S0091,07-02-2022,4722,123507296,1111184097
P0611,S0017,07-03-2022,3226,123557038,1111129454
P0233,S0026,01-10-2023,4246,123502102,1111163040
P0628,S0094,04-05-2021,4231,123536197,1111113735
P0283,S0122,12-10-2021,1557,123555670,1111111582
P0419,S0031,08-09-2021,2666,123514691,1111163613
P0283,S0117,23-11-2023,3933,123480022,1111168321
P0198,S0038,22-01-2024,4370,123462009,1111179660
P0328,S0094,23-07-2022,3772,123469773,1111128208
P0427,S0112,04-03-2024,1205,123506302,1111172233
P0680,S0129,12-03-2023,4446,123471305,1111184877
P0304,S0142,24-09-2022,3686,123457974,1111144107
P0125,S0061,20-09-2022,3995,123551644,1111133041
P0718,S0126,26-04-2024,3365,123561750,1111173102
P0642,S0029,31-12-2023,3378,123462682,1111133386
P0712,S0067,16-02-2022,319,123486530,1111169233
P0545,S0020,05-09-2023,1789,123535280,1111171635
P0705,S0138,10-07-2021,3459,123473223,1111151352
P0268,S0005,21-03-2022,979,123456998,1111144229
P0623,S0095,15-08-2022,1114,123535045,1111115556
P0606,S0090,24-02-2023,986,123525221,1111183494
P0574,S0026,05-08-2021,2369,123462540,1111158921
P0425,S0113,31-03-2024,4560,123467735,1111156355
P0691,S0055,16-11-2021,1399,123494714,1111162541
P0260,S0032,22-04-2023,1441,123478964,1111148044
